PanjivaRecordID,ConsigneePanjivaID,HSCode,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
8951238,1572,137,482,6,319
8951302,574,101,221,3,596
8951430,520,106,482,6,158
8951494,866,70,482,6,68
8951686,1269,98,482,6,108
8951814,1587,101,482,6,669
8951878,715,101,329,5,893
8951942,520,104,482,6,158
8952006,520,67,482,6,158
8952070,1528,22,482,6,529
8952134,660,24,482,6,26
8952326,1062,111,221,6,224
8952390,1509,79,482,2,211
8952454,520,99,482,6,158
8952582,1182,101,482,2,19
8952774,520,101,482,6,158
8952838,634,101,482,2,19
8952902,1703,79,221,3,772
8952966,1703,79,221,3,772
8953030,1703,79,221,3,772
8953158,972,79,482,6,213
8953286,455,137,482,6,412
8953350,834,116,221,3,584
8953542,574,102,221,3,596
8953606,1387,106,482,6,120
8953670,1269,92,482,6,108
8953734,834,103,221,3,584
8953926,834,116,221,6,584
8953990,634,101,482,6,19
8954054,1703,79,221,3,772
8954182,931,79,482,6,928
8954246,660,21,482,6,44
8954374,1150,216,84,2,329
8954566,353,216,441,8,61
8954630,1699,236,30,8,986
8954758,74,216,357,8,15
8954822,1479,216,357,8,510
8954886,307,216,357,8,73
8954950,306,216,357,8,516
8955014,263,216,357,2,227
8955078,11,216,395,2,235
8955142,1761,216,395,2,80
8955206,1479,216,361,8,796
8955270,308,232,349,2,519
8955398,764,216,429,2,469
8955462,24,216,653,2,469
8955590,89,248,35,8,986
8955654,1429,216,357,8,700
8955718,89,248,35,8,986
8955782,89,228,35,8,986
8956230,1429,216,357,8,516
8956294,49,216,584,2,216
8956358,250,240,388,8,206
8956422,338,248,105,2,880
8956678,1454,227,368,8,748
8956742,1110,248,357,2,262
8956806,276,240,160,8,689
8956870,1308,225,395,8,699
8956934,285,239,128,5,80
8956998,308,232,349,2,519
8957062,1639,216,357,8,935
8957190,729,239,357,8,365
8957318,1613,78,35,2,566
8957382,1258,306,630,0,945
8957510,654,28,601,3,379
8957574,786,341,328,2,374
8957638,786,351,328,2,374
8957702,133,79,532,2,47
8957766,1541,101,357,2,19
8957830,234,335,357,0,492
8957894,171,28,357,5,999
8957958,1541,102,357,2,19
8958022,234,335,357,0,492
8958086,1049,319,482,6,170
8958214,878,101,19,3,19
8958342,245,24,357,3,41
8958406,1789,333,357,5,285
8958662,1823,53,205,5,792
8958726,747,34,249,5,174
8958790,1166,463,357,2,847
8958918,1351,341,605,11,231
8959046,542,95,221,6,45
8959110,855,79,482,6,575
8959174,520,101,482,6,158
8959238,574,103,221,3,596
8959302,612,21,482,6,41
8959366,634,101,482,6,19
8959430,1669,102,221,3,81
8959558,599,102,221,3,690
8959622,834,75,221,6,584
8959814,634,101,482,6,19
8959878,520,101,482,6,158
8960006,878,101,21,2,19
8960070,878,102,21,2,19
8960134,878,100,510,2,19
8960198,878,101,21,2,19
8960262,878,101,21,2,19
8960326,878,100,21,2,19
8960390,878,101,510,2,19
8960518,263,216,357,2,227
8960582,317,216,160,8,361
8960646,1639,216,357,2,0
8960710,254,216,643,8,77
8960774,216,216,57,2,749
8960838,829,439,200,5,785
8960902,1807,248,357,8,318
8961030,367,216,109,2,455
8961094,358,216,357,2,455
8961222,1783,216,471,8,966
8961286,145,216,393,2,455
8961350,312,216,357,2,895
8961414,1792,216,357,2,274
8961478,319,216,102,2,854
8961542,1125,216,357,8,447
8961670,203,239,97,5,80
8961734,1512,216,357,2,287
8961798,1096,407,357,5,332
8962118,1301,245,509,1,981
8962182,308,223,349,2,519
8962310,289,402,381,8,281
8962374,203,239,97,5,80
8962502,308,228,349,2,519
8962566,1454,223,368,8,748
8962694,1150,216,84,2,810
8962758,1580,248,357,4,143
8962822,1797,439,634,5,435
8962886,58,216,357,8,966
8963014,228,216,357,8,210
8963206,1018,216,357,8,61
8963270,308,232,349,2,519
8963334,220,216,160,2,889
8963398,303,216,632,2,496
8963462,1479,216,357,8,818
8963526,303,216,496,2,496
8963654,571,16,474,5,41
8963910,319,218,102,8,461
8998662,593,297,433,2,501
8963974,1699,370,30,8,986
8964038,410,318,528,5,641
8964294,1648,36,590,2,47
8964550,1459,138,357,5,101
8964678,204,335,25,0,492
8964742,1793,445,394,3,482
8964870,184,115,179,5,63
8964934,25,21,357,3,31
8964998,1085,24,395,2,520
8965062,1390,154,312,2,414
8965126,259,138,420,5,136
8965190,1445,137,357,5,412
8965254,180,70,198,3,218
8965382,242,128,357,5,809
8965446,357,335,357,0,492
8965638,234,335,357,0,492
8965702,317,218,357,8,461
8965766,234,335,357,0,492
8965830,200,28,395,5,419
8965894,1789,331,357,5,285
8966022,241,16,188,0,211
8966086,266,445,395,3,602
8966150,1819,445,412,5,724
8966214,241,36,580,0,47
8966278,266,445,412,5,578
8966342,186,445,395,3,574
8966406,741,28,395,8,171
8966534,1646,445,247,5,938
8966598,184,115,179,5,63
8966726,1804,34,256,8,498
8966854,1417,226,218,8,486
8966918,1417,240,218,8,486
8966982,156,240,528,2,428
8967110,199,254,290,0,500
8967174,1178,216,173,2,630
8967238,1178,216,173,2,630
8967302,104,216,405,2,80
8967366,174,216,160,8,399
8967430,192,228,619,3,138
8967750,318,216,632,2,535
8968006,337,216,160,8,299
8968070,317,216,357,8,299
8968134,1687,159,395,4,864
8968198,1463,223,188,8,521
8968262,317,216,160,8,800
8968326,875,216,357,8,361
8968390,195,161,155,5,110
8968454,1473,216,357,2,392
8968518,1164,248,357,8,454
8968582,317,216,357,2,991
8968646,1381,216,417,2,3
8968774,318,216,632,8,253
8968838,1792,216,357,2,132
8968902,305,216,357,2,80
8969158,298,216,357,8,253
8969286,333,216,357,2,776
8969350,209,216,234,2,323
8969414,326,248,424,8,949
8969478,35,216,357,2,392
8969542,1782,159,357,2,449
8969670,1299,159,414,2,619
8969734,1272,161,627,5,403
8969798,353,216,441,2,3
8969926,1602,159,377,2,619
8970054,361,216,105,8,253
8970182,415,494,351,5,40
8970374,1399,100,136,2,19
8970438,1399,101,135,2,19
8970566,1671,137,602,5,69
8970758,1399,101,136,2,19
8970886,489,100,135,2,19
8970950,1762,174,215,5,970
8971014,1399,101,136,2,19
8971078,1690,136,355,5,970
8971142,1228,182,355,5,66
8971206,484,123,11,5,23
8971270,1220,101,351,3,596
8971334,925,445,203,5,980
8971462,703,318,652,5,94
8971526,1233,341,605,11,231
8971654,1399,101,135,5,19
8971782,1233,341,605,11,231
8971846,180,70,198,3,218
8971910,188,137,371,5,17
8971974,783,445,235,5,938
8972038,1261,445,194,5,675
8972166,877,101,218,2,19
8972230,877,102,218,2,19
8972294,1111,101,218,5,596
8972358,877,100,218,2,19
8998726,1507,29,50,2,853
8972422,877,101,218,2,19
8972486,877,101,218,2,19
8972550,877,101,218,2,19
8972614,877,101,218,2,19
8972742,877,102,218,2,19
8972806,877,101,218,2,19
8972870,1111,102,218,5,596
8972934,1111,101,218,5,596
8972998,877,101,218,5,19
8973062,877,101,218,5,19
8973126,1030,174,218,5,970
8973254,1468,32,204,5,997
8973318,628,259,356,2,677
8973510,127,227,355,2,986
8973574,1369,241,372,2,428
8973638,951,224,391,2,321
8973702,656,216,104,2,1005
8973766,1411,247,283,8,619
8973894,380,439,620,5,961
8973958,1278,216,199,2,102
8974086,877,159,218,2,19
8974470,380,439,354,2,961
8974534,1731,248,260,2,262
8974598,1052,216,564,8,447
8974854,319,216,102,8,352
8974918,81,216,357,2,766
8974982,157,227,651,8,628
8975046,1419,229,218,8,773
8975110,209,216,168,2,102
8975174,298,140,357,2,874
8975302,50,216,357,8,123
8975366,1462,240,218,8,811
8975430,1462,223,218,8,811
8975494,1462,248,218,8,811
8975622,1479,216,262,2,249
8975686,1417,226,218,8,486
8975814,757,415,624,5,444
8975878,1557,449,169,5,159
8976006,1307,149,525,8,844
8976134,1766,228,112,4,371
8976198,1318,223,29,2,689
8976262,1293,216,458,2,191
8976390,1462,229,218,8,811
8976454,1109,412,204,0,135
8976582,1399,101,135,2,19
8976646,293,494,300,3,40
8976710,549,137,116,5,319
8976774,1107,16,116,3,543
8976966,900,435,300,3,525
8977030,903,494,300,3,113
8976902,552,24,432,5,26
8977158,593,463,433,2,501
8977222,1690,174,355,5,970
8977350,1187,148,115,2,115
8977414,812,121,116,5,553
8977542,516,79,333,2,686
8977606,544,100,116,3,596
8977734,812,121,116,5,153
8977798,1359,79,533,2,930
8977862,732,351,8,5,457
8977926,1715,351,326,5,807
8978054,840,342,631,2,807
8978118,1043,351,151,10,568
8978246,1107,16,116,3,543
8978310,573,93,338,5,214
8978374,1575,16,486,3,42
8978438,1249,344,325,10,688
8978566,429,351,497,5,291
8978630,1715,351,326,5,807
8978822,989,101,116,2,19
8998790,583,79,300,2,47
8979078,879,101,116,8,196
8979142,876,16,356,5,543
8979206,989,101,116,2,19
8979270,464,28,116,3,926
8979334,1228,182,355,5,66
8979526,925,445,203,5,790
8979590,966,16,273,5,41
8979654,31,106,273,5,111
8979782,448,445,649,3,497
8979910,1399,101,136,2,19
8979974,1592,240,113,8,689
8980038,1592,242,113,8,689
8980166,698,241,295,2,80
8980230,1569,216,16,2,469
8980422,489,178,135,5,19
8980550,539,223,134,2,371
8980614,617,248,333,8,986
8980678,1144,410,432,2,618
8980806,494,281,432,5,25
8981062,814,240,432,8,768
8981126,409,476,116,3,917
8981190,1728,231,432,8,548
8981254,51,140,116,5,17
8981446,498,338,432,5,585
8981510,1591,223,116,8,840
8981638,1020,228,116,8,986
8981702,592,229,116,2,428
8981766,943,439,116,2,152
8981894,1266,377,620,5,770
8981958,489,159,135,2,19
8982022,539,247,134,2,371
8982086,127,248,355,2,986
8982214,702,356,620,5,328
8982278,539,242,134,2,371
8982406,127,223,355,2,986
8982534,1795,283,354,5,70
8982598,1465,215,482,6,107
8982662,1465,191,482,6,107
8982726,1465,215,482,6,107
8982790,616,214,482,6,696
8982854,1465,191,482,6,107
8982918,1465,215,482,6,107
8982982,1736,195,520,2,696
8983046,1746,280,654,5,25
8983238,1192,195,431,4,696
8983302,1267,214,520,5,107
8983366,1267,215,520,5,107
8983430,1736,195,520,2,696
8983558,609,189,300,3,107
8983622,609,215,300,3,107
8983686,609,213,300,3,107
8983814,1234,101,519,2,19
8983942,711,38,224,5,41
8984006,510,79,116,2,772
8984070,943,147,116,2,152
8984134,544,102,116,3,596
8984198,544,105,116,3,596
8984326,510,79,116,3,772
8984390,442,100,300,3,158
8984454,1234,100,519,2,19
8984518,900,435,300,3,525
8984582,918,92,300,3,108
8984646,442,101,300,8,158
8984710,545,102,300,3,596
8984774,1019,102,300,3,81
8984838,1234,101,519,2,19
8984902,881,121,300,0,582
8984966,385,106,300,3,68
8985030,1234,101,519,2,19
8985158,900,435,300,3,525
8985222,14,138,300,3,67
8985286,1234,101,519,2,19
8985350,531,105,300,3,584
8985414,442,100,300,8,158
8985478,1234,101,519,2,19
8985542,893,79,300,3,654
8985606,293,494,300,3,40
8985670,897,102,300,3,62
8985734,1234,137,519,2,19
8985798,531,105,300,3,584
8985862,1234,101,519,2,19
8985926,892,100,300,3,196
8985990,638,16,367,3,41
8986054,545,102,300,3,596
8986118,1234,91,519,2,19
8986438,1663,239,116,2,464
8986502,442,223,300,2,852
8986566,436,281,300,3,25
8986630,436,476,300,3,917
8986694,468,140,300,2,202
8986822,1663,267,116,2,464
8986886,463,140,300,3,223
8998854,896,222,300,2,678
8986950,442,248,300,2,80
8987078,1217,356,300,3,328
8987142,592,250,116,2,428
8987206,635,412,300,5,135
8987334,1234,143,301,3,19
8987398,505,380,300,3,963
8987462,907,421,300,2,269
8987526,1217,355,300,3,328
8987782,818,143,300,3,917
8987846,896,223,300,8,986
8987910,920,141,300,3,17
8988038,44,325,33,0,266
8988422,558,49,50,4,607
8988486,1268,49,492,2,607
8988614,1396,49,50,8,607
8988678,1751,49,50,2,607
8988742,1425,49,37,2,607
8988934,1539,49,221,3,531
8989190,891,49,79,3,531
8989318,609,213,300,3,107
8989382,629,203,300,2,961
8989446,569,191,300,2,696
8989510,609,191,300,3,107
8989574,569,215,300,2,696
8989702,1647,274,116,3,166
8989830,633,195,355,2,696
8990470,696,213,112,2,696
8990534,696,199,112,2,696
8990598,696,195,112,2,696
8990662,743,213,100,2,559
8990726,259,209,420,5,136
8990790,234,285,357,0,28
8990854,760,195,357,2,696
8990918,322,209,343,0,136
8989958,633,215,355,2,696
8990022,633,199,355,2,696
8990086,633,209,355,2,696
8990150,633,199,355,2,696
8990278,633,195,355,2,696
8990342,977,215,356,5,107
8990406,977,213,356,5,107
8990982,1438,285,357,0,28
8991046,234,286,357,0,28
8991174,234,285,357,0,28
8991238,240,280,357,0,20
8991302,1465,213,482,6,107
8991366,1295,215,482,6,140
8991430,616,195,482,6,696
8991494,616,195,482,6,696
8991558,616,195,482,6,696
8991622,1465,213,482,6,107
8991686,1465,191,482,6,107
8991750,1295,212,482,6,140
8991814,1295,213,482,6,140
8991878,1176,228,523,2,853
8992006,961,216,308,2,854
8992070,1686,240,523,2,80
8992134,740,216,46,10,210
8992198,674,216,308,2,216
8992326,1215,412,523,0,135
8992390,1686,231,523,8,858
8992454,1405,228,300,2,548
8992582,1234,385,301,3,19
8992710,39,216,468,2,7
8992838,806,216,4,2,233
8992902,1578,240,44,2,947
8993478,1067,141,26,0,762
8993542,1160,216,478,8,966
8993670,856,140,422,5,17
8993734,1603,241,422,8,689
8993862,100,178,536,2,19
8993926,1684,228,536,2,648
8992966,1320,233,323,8,521
8993030,1368,231,562,2,619
8993990,146,216,178,2,455
8994054,1415,139,536,3,25
8994118,1681,244,536,8,387
8994310,1076,229,537,3,927
8994374,1232,378,536,2,961
8994438,896,242,300,8,964
8994694,270,321,551,2,37
8994758,1001,115,195,5,63
8994822,1489,298,421,2,501
8994950,1489,298,26,2,501
8995014,625,105,53,3,113
8995078,691,225,520,8,699
8995142,131,225,520,11,486
8995206,1674,410,520,5,333
8995270,468,99,300,2,624
8995334,583,79,300,2,47
8995398,293,494,300,3,40
8995462,293,494,300,3,40
8995526,1333,178,85,5,958
8995590,555,82,587,2,358
8995654,173,140,37,0,697
8995782,1507,411,50,8,853
8995846,103,123,85,5,103
8995910,1208,105,37,0,168
8995974,476,439,482,2,961
8996038,836,242,543,2,811
8996102,836,228,543,2,811
8996166,1034,100,543,2,196
8996230,1271,79,6,4,654
8996294,1203,4,640,2,501
8996358,1203,296,640,2,501
8996422,1035,356,221,6,328
8996550,873,239,221,3,486
8996614,1703,79,221,3,772
8996678,1587,101,482,6,669
8996742,1509,79,482,2,211
8996806,855,79,482,6,575
8996934,1567,247,328,2,689
8996998,761,240,357,8,606
8997126,1361,335,34,0,492
8997254,634,101,482,6,19
8997446,197,459,131,0,701
8997510,710,79,218,2,47
8997574,1016,125,632,5,75
8997894,539,137,134,2,371
8997958,1228,182,355,5,66
8998086,712,435,563,3,304
8998150,874,380,218,3,963
8998214,32,403,538,5,581
8998278,774,98,432,3,108
8998470,700,438,354,5,941
8943750,1248,231,640,8,1001
8943814,1487,227,520,8,209
8943878,534,228,520,2,986
8943942,131,228,520,11,486
8944070,1248,243,640,8,1001
8944134,1222,159,520,2,464
8944198,737,226,520,8,811
8944262,462,429,520,5,157
8944390,131,242,520,11,486
8944454,90,265,327,6,536
8944518,910,248,543,2,986
8944646,1181,239,141,2,768
8944774,910,248,543,2,986
8944838,1244,216,543,3,210
8944902,1824,281,543,3,25
8945030,1509,79,482,2,211
8945094,834,105,221,3,584
8945222,1726,16,546,5,543
8945286,506,101,543,3,19
8945414,506,101,543,2,19
8945542,1779,174,520,5,970
8945606,1034,100,543,2,196
8945670,822,101,520,5,596
8945734,506,100,543,2,19
8945798,860,101,546,5,596
8945862,969,494,542,3,596
8945926,611,16,520,5,543
8945990,400,21,542,3,44
8946054,1474,79,542,3,575
8998982,539,195,134,2,371
8999046,633,214,355,2,696
8999110,234,285,357,0,28
8999174,170,385,550,2,232
8999302,500,325,70,2,151
8999366,1280,46,201,0,425
8999430,1273,115,37,0,20
8999494,1208,105,37,0,168
8999558,1275,137,85,5,17
8999622,1507,372,50,2,853
8999686,1507,153,50,2,853
8999750,1507,27,50,2,853
8999814,1507,37,50,2,853
8999942,1688,190,279,5,920
8924501,308,222,211,2,519
8954773,1783,216,357,2,392
8960661,111,216,357,8,77
8943381,990,225,482,6,927
8943445,641,488,482,6,229
8943573,1313,356,495,5,781
8924053,1133,225,520,5,598
8924309,1070,92,482,6,636
8924373,240,188,357,0,20
8924437,308,222,211,2,519
8924693,1107,313,116,3,543
8925205,1303,439,72,3,816
8925269,1303,406,72,3,816
8925333,1303,374,72,3,816
8925461,827,447,465,2,151
8925525,447,376,294,5,106
8925653,388,317,478,5,836
8925717,457,401,482,2,106
8925845,884,151,482,2,151
8925909,884,388,483,2,151
8925973,433,435,482,6,943
8926101,884,319,482,2,151
8926357,953,403,238,2,151
8926421,1546,319,464,2,151
8926741,517,151,70,2,106
8926805,1171,143,283,3,896
8926869,500,405,70,2,151
8926997,645,286,355,2,805
8927061,1032,286,47,2,805
8927125,662,351,68,2,291
8927253,541,79,43,2,532
8927317,100,101,536,2,19
8927381,100,101,536,2,19
8927445,100,100,536,2,19
8927509,100,101,536,2,19
8927573,100,101,536,2,19
8927637,100,101,536,2,19
8927765,664,445,61,5,938
8927829,1787,136,536,5,970
8927893,513,494,536,3,40
8927957,1787,136,536,3,970
8928021,1348,16,536,3,543
8928085,100,101,536,2,19
8928149,1455,351,228,5,291
8928213,672,445,61,5,552
8928277,100,100,536,2,19
8928341,1748,445,228,5,675
8928469,93,341,422,0,501
8928533,1000,79,537,2,47
8928661,950,101,536,3,19
8928725,513,177,283,3,40
8928789,950,101,536,3,19
8928981,1072,103,551,5,596
8928853,784,137,629,2,19
8929045,170,404,550,5,232
8928917,948,435,246,2,610
8929109,1072,103,551,5,596
8929621,970,4,375,2,731
8929685,959,293,617,2,523
8929941,924,234,112,2,822
8930133,1222,262,520,2,464
8930197,854,263,546,2,486
8930261,131,263,520,11,486
8930325,1515,216,369,8,680
8930389,534,223,520,2,986
8930453,131,221,520,11,486
8930517,131,228,520,11,486
8930581,147,159,520,2,80
8930645,490,227,520,2,141
8930709,1565,240,231,2,619
8930773,985,140,236,2,909
8930837,1517,216,71,8,299
8930901,1160,216,478,8,755
8930965,534,248,520,2,986
8931029,1416,216,71,2,288
8931093,96,488,520,2,986
8931157,1332,216,369,2,478
8931285,424,216,644,8,854
8931349,1343,216,186,8,663
8931477,469,140,520,5,86
8931541,507,140,520,3,917
8931605,740,216,46,5,210
8931669,1507,141,50,8,853
8931733,131,239,520,11,486
8931797,131,242,520,11,486
8931925,534,228,520,2,986
8943637,1222,267,520,2,464
8931989,1487,227,520,8,387
8932117,1721,412,520,0,135
8932181,1360,228,6,2,107
8932245,1713,228,522,2,432
8932309,737,247,520,8,811
8932373,1199,227,520,2,782
8932437,928,159,520,2,19
8932565,440,364,523,5,19
8932693,167,248,523,2,986
8932821,1742,412,546,0,135
8932885,2,141,491,3,917
8933013,707,338,546,5,78
8933205,440,486,523,5,19
8933333,920,141,300,5,17
8933397,928,101,520,5,19
8933461,1282,341,13,5,777
8933589,822,101,520,5,596
8933653,822,100,520,5,596
8933717,96,370,520,2,986
8933909,545,494,300,3,596
8933973,545,103,300,3,596
8934037,1234,100,519,2,19
8934165,440,102,524,2,19
8934229,440,101,524,2,19
8934293,440,102,523,5,19
8934357,440,101,523,5,19
8934421,440,101,524,2,19
8934549,440,101,524,2,19
8934613,781,218,523,8,351
8934741,293,494,300,3,40
8934805,811,109,300,3,896
8934869,1796,331,36,5,33
8934933,998,100,523,5,19
8934997,442,100,300,3,158
8935061,1796,331,36,5,33
8935189,918,98,300,3,108
8935253,918,98,300,3,108
8935381,1540,32,309,5,497
8935445,545,103,300,3,596
8935509,714,177,187,5,40
8935573,63,341,605,10,231
8935637,1540,445,305,5,497
8935701,545,494,300,3,596
8935829,610,104,300,3,120
8935893,442,101,300,2,158
8936405,144,101,546,2,19
8936021,468,99,300,2,624
8936085,680,16,107,3,543
8936149,144,101,546,2,19
8936213,144,101,546,2,19
8936277,1234,101,301,3,19
8936469,901,24,300,5,26
8936533,1234,101,519,2,19
8936597,465,79,546,2,47
8936661,860,101,546,5,596
8936917,1824,281,543,3,25
8936981,1341,216,40,2,201
8937109,1659,140,546,5,733
8937173,1279,216,517,2,469
8937237,631,216,465,2,496
8937301,407,380,546,5,963
8937365,1678,228,475,2,428
8937557,144,364,546,5,19
8937621,2,143,546,3,917
8937749,854,227,546,2,486
8937813,1314,377,500,5,781
8937877,854,242,546,2,486
8938261,922,216,531,2,743
8938389,1586,216,379,2,233
8938645,922,216,574,2,535
8938773,1175,225,82,2,432
8938901,129,325,130,2,937
8938069,1537,223,612,2,835
8939029,661,216,369,8,290
8939093,1276,227,520,2,243
8939285,27,216,644,8,447
8939349,1235,216,542,3,61
8939413,1562,101,546,2,739
8939477,860,103,546,5,596
8939733,129,81,130,2,937
8939797,129,81,130,2,937
8939861,1285,335,465,5,754
8939925,1536,318,516,5,641
8940117,846,101,374,2,739
8940309,1219,101,615,2,19
8940373,928,101,520,2,19
8940501,1083,79,82,2,213
8940629,467,97,213,5,62
8940757,928,101,520,2,19
8940821,631,218,465,2,496
8940885,1409,121,546,5,153
8940949,103,76,85,5,103
8941077,1219,101,82,2,19
8941141,1493,218,77,8,461
8941205,502,218,478,8,299
8941269,509,445,375,3,18
8941333,1507,16,50,8,853
8941461,1330,306,78,0,982
8941589,928,101,520,2,19
8941653,928,104,520,2,19
8941717,928,101,520,2,19
8941909,928,101,520,5,19
8941973,1131,101,236,3,690
8942037,1004,463,617,2,731
8942101,928,101,520,2,19
8942165,611,16,520,5,543
8942229,634,178,482,6,19
8942293,1689,248,511,3,817
8942485,1391,141,221,6,747
8942741,136,160,482,6,620
8942805,520,227,482,2,338
8942869,522,227,482,2,986
8942933,503,412,221,5,135
8942997,486,476,221,3,917
8943061,1465,228,482,6,107
8943189,1500,233,482,4,371
8946069,506,100,543,3,19
8946197,909,128,543,5,809
8946325,1146,494,542,3,113
8946389,506,101,543,2,19
8946517,1590,343,640,0,236
8946581,911,16,543,3,41
8946645,1590,351,640,0,374
8946773,1034,100,543,3,196
8947093,506,102,543,2,19
8947157,1402,326,357,3,163
8947349,506,104,543,2,19
8947413,506,101,543,2,19
8947477,1313,435,495,5,781
8947733,144,101,546,2,19
8947797,144,101,546,2,19
8947861,860,103,546,5,596
8947925,1726,21,546,5,543
8948053,144,101,546,5,19
8998549,1011,143,116,0,767
8948181,144,101,546,5,19
8948309,1134,216,357,2,469
8948373,220,216,357,8,570
8948565,1155,216,357,2,8
8948629,209,216,357,2,667
8948757,738,399,83,2,610
8948885,1693,216,412,8,445
8948949,1150,216,84,2,490
8949013,36,439,482,6,95
8949077,522,248,482,2,986
8949205,1376,239,175,2,464
8949269,1161,216,164,2,198
8949397,1598,439,318,6,370
8949525,522,228,482,2,986
8949589,942,382,221,6,705
8949845,503,412,221,0,135
8949909,929,221,482,6,620
8949973,520,248,482,2,678
8950101,503,412,221,5,135
8950229,486,143,221,3,917
8950357,476,286,482,6,961
8950421,1376,166,175,2,464
8950485,1376,243,175,2,464
8950549,476,439,482,6,961
8950741,1395,267,138,6,620
8950805,1465,230,482,6,107
8950869,595,242,482,6,620
8950997,520,248,482,2,230
8951061,1180,211,482,6,684
8951189,417,106,482,6,79
8951253,1669,99,482,2,624
8951445,1051,136,221,5,970
8951509,866,106,482,6,68
8951573,934,109,221,6,441
8951637,1269,98,482,6,108
8951701,1184,136,482,5,970
8951829,1269,92,482,6,108
8951957,612,24,482,6,41
8952085,520,104,482,6,158
8952149,641,488,482,6,229
8952213,926,23,221,3,617
8952277,574,101,221,3,596
8952341,383,494,221,6,40
8952405,834,103,221,3,584
8952469,520,5,482,6,158
8952661,1182,100,482,2,19
8952725,634,101,482,2,19
8952789,634,182,482,2,19
8952853,1184,136,482,6,970
8952917,1229,126,221,6,406
8952981,1587,106,482,6,669
8953045,612,16,482,6,41
8953109,520,70,482,6,158
8953173,972,79,482,6,213
8953301,574,103,221,3,596
8953429,437,14,482,6,891
8953493,660,32,482,6,997
8953557,599,99,221,6,59
8953685,1269,98,482,6,108
8953749,1182,5,482,2,19
8953813,612,21,482,6,41
8953877,590,79,482,2,211
8953941,650,16,482,6,118
8954069,1703,79,221,3,772
8954133,931,79,482,6,928
8954197,1269,98,482,6,108
8954261,660,21,482,6,44
8954325,312,216,357,2,273
8954389,1150,216,84,2,931
8954453,35,216,361,8,872
8954517,13,216,357,8,516
8954581,256,216,192,2,326
8954709,365,216,357,2,455
8954901,263,216,357,2,227
8954965,111,216,357,2,854
8955093,1088,216,357,2,235
8955285,298,216,357,2,874
8955349,1130,216,395,8,709
8955477,981,216,357,8,225
8955541,1479,216,357,8,167
8955605,108,216,357,8,700
8955669,715,178,329,2,893
8955797,43,216,35,2,471
8955861,72,216,328,2,757
8955989,296,231,516,8,784
8956053,275,439,357,2,423
8956181,327,216,314,2,456
8956245,304,216,415,8,680
8956565,211,281,447,5,25
8956757,230,159,55,2,11
8998613,1465,192,482,6,107
8957205,350,216,357,8,80
8957269,1548,445,230,5,712
8957333,878,101,21,2,19
8957397,166,136,35,5,319
8957461,166,138,35,5,105
8957653,223,24,358,5,26
8957717,222,24,357,2,80
8957845,205,24,556,5,26
8957909,1541,102,357,2,19
8957973,1200,463,357,2,879
8958037,234,335,357,0,492
8958293,200,24,409,5,988
8958613,1613,78,35,2,566
8958677,175,445,34,5,552
8958933,234,335,357,0,492
8958997,383,105,221,6,40
8959061,1598,319,318,6,370
8959189,520,101,482,6,158
8959253,486,106,221,3,554
8959317,520,101,482,6,158
8959445,660,21,482,6,44
8959509,779,115,221,5,217
8959573,574,102,221,3,596
8959701,1182,101,482,2,19
8959765,574,103,221,3,596
8959893,520,100,482,6,158
8959957,417,106,482,6,79
8960021,878,104,21,2,19
8960085,417,106,482,6,79
8960149,878,101,21,2,19
8960213,878,101,21,2,19
8960277,878,101,21,2,19
8960341,878,101,21,2,19
8960405,878,101,510,2,19
8960597,317,216,160,8,361
8960853,1670,248,357,2,141
8960917,1479,216,357,2,749
8960981,1792,216,357,8,80
8961045,318,216,632,2,456
8961109,140,216,119,2,455
8961173,363,216,357,2,455
8961301,1454,227,357,8,748
8961365,256,216,192,8,80
8961557,1150,216,84,2,907
8961621,1479,216,357,2,400
8961813,1096,407,357,5,332
8961877,308,222,349,2,519
8961941,317,216,571,2,743
8962069,303,216,357,2,496
8962133,308,225,349,2,519
8962325,308,223,349,2,519
8962517,221,223,440,2,619
8962581,1454,223,368,8,748
8962645,312,216,357,2,302
8962709,312,216,357,2,810
8962773,1643,216,357,2,455
8962837,264,225,272,2,619
8962901,1479,216,393,8,966
8963157,1125,216,357,2,771
8963349,220,216,357,2,889
8963413,1473,216,357,8,765
8963477,1473,216,357,8,346
8963669,571,16,474,5,41
8963797,967,79,218,3,772
8963861,1640,16,590,5,543
8963925,1111,494,218,5,596
8963989,1237,138,528,5,101
8964181,117,137,112,5,17
8964245,1030,174,218,5,970
8964437,222,24,357,2,80
8964501,357,335,357,0,492
8964565,174,218,160,8,167
8964629,209,218,168,8,461
8964821,1705,335,167,0,492
8964949,106,218,160,8,299
8965141,823,28,357,5,419
8965269,1823,53,205,5,792
8965333,1820,445,412,5,476
8965461,1823,91,205,5,792
8965525,357,335,357,0,492
8965589,1705,335,167,5,492
8965717,1016,125,632,5,75
8965781,1016,125,632,5,75
8965845,1319,102,188,5,669
8966037,205,28,393,3,379
8966101,245,16,357,3,41
8966165,246,123,103,5,103
8966229,287,21,247,5,44
8966293,317,180,357,2,780
8966549,983,293,357,2,847
8966613,177,291,636,5,57
8966805,85,248,112,8,986
8966869,982,321,590,0,923
8966997,1527,281,526,5,25
8967061,1673,367,528,5,533
8967125,330,216,357,2,485
